date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:53	4589/4589	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:52%20GMT	https://secure.urchin.com/helpwiki/en/Profiles.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Profiles.html	(from )
16:29:54	5302/5302	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:52%20GMT	https://secure.urchin.com/helpwiki/en/Log_Files.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Log_Files.html	(from )
16:29:54	4249/4249	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:53%20GMT	https://secure.urchin.com/helpwiki/en/Filtering.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Filtering.html	(from )
16:29:55	4172/4172	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:53%20GMT	https://secure.urchin.com/helpwiki/en/Users_&_Groups.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Users_&_Groups.html	(from )
16:29:56	3918/3918	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:54%20GMT	https://secure.urchin.com/helpwiki/en/Scheduling.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Scheduling.html	(from )
16:29:56	3771/3771	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:54%20GMT	https://secure.urchin.com/helpwiki/en/Visitor_Identification_Methods.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Visitor_Identification_Methods.html	(from )
16:29:57	4588/4588	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:55%20GMT	https://secure.urchin.com/helpwiki/en/Subdomains_and_Multiple_Domains.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Subdomains_and_Multiple_Domains.html	(from )
16:29:57	4365/4365	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:56%20GMT	https://secure.urchin.com/helpwiki/en/Downloads_and_Events.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Downloads_and_Events.html	(from )
16:29:58	3900/3900	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:56%20GMT	https://secure.urchin.com/helpwiki/en/Interface_Features_and_Settings.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Interface_Features_and_Settings.html	(from )
16:29:58	8783/8783	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:57%20GMT	https://secure.urchin.com/helpwiki/en/Working_with_Reports.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Working_with_Reports.html	(from )
16:29:59	4460/4460	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:57%20GMT	https://secure.urchin.com/helpwiki/en/Custom_Report_Reference.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Custom_Report_Reference.html	(from )
16:29:59	7786/7786	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:29:58%20GMT	https://secure.urchin.com/helpwiki/en/Data_API.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Data_API.html	(from )
16:30:00	6576/6576	---M--	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202012%2022:50:53%20GMT	http://www.google.com/urchin/index.html	/home/m/mnin/websites/urchin/www.google.com/urchin/index.html	(from )
16:30:00	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Mar%202012%2012:44:11%20GMT	http://www.google.com/intl/en/privacy.html	/home/m/mnin/websites/urchin/www.google.com/intl/en/privacy.1d.delayed	(from )
16:30:01	238/238	---M--	302	error ('Found')	text/html	date:Wed,%2028%20Mar%202012%2014:29:59%20GMT	https://secure.urchin.com/helpwiki/img/attention.png	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/img/attention.1e.delayed	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:01	3575/3575	---M--	200	added ('OK')	image/gif	etag:%222d08dee-df7-4451c83e3fc40%22	https://secure.urchin.com/wiki/modern/img/google_sm.gif	/home/m/mnin/websites/urchin/secure.urchin.com/wiki/modern/img/google_sm.gif	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:02	238/238	---M--	302	error ('Found')	text/html	date:Wed,%2028%20Mar%202012%2014:30:00%20GMT	https://secure.urchin.com/helpwiki/img/draft.png	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/img/draft.20.delayed	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:02	236/236	---M--	302	error ('Found')	text/html	date:Wed,%2028%20Mar%202012%2014:30:02%20GMT	http://www.urchin.com/	/home/m/mnin/websites/urchin/www.urchin.com/index.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:03	9350/9350	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:01%20GMT	https://secure.urchin.com/helpwiki/en/Urchin_Supported_Platforms_and_Hardware_Requirements.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Urchin_Supported_Platforms_and_Hardware_Requirements.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:03	6991/6991	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:02%20GMT	https://secure.urchin.com/helpwiki/en/How_does_Urchin_6_differ_from_Urchin_5%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_does_Urchin_6_differ_from_Urchin_5%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:04	8083/8083	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:02%20GMT	https://secure.urchin.com/helpwiki/en/How_can_I_upgrade_to_Urchin_6%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_can_I_upgrade_to_Urchin_6%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:05	10163/10163	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:03%20GMT	https://secure.urchin.com/helpwiki/en/Licensing_Urchin.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Licensing_Urchin.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:05	9751/9751	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:03%20GMT	https://secure.urchin.com/helpwiki/en/Urchin_Setup_Requirements.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Urchin_Setup_Requirements.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:06	17811/17811	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:04%20GMT	https://secure.urchin.com/helpwiki/en/Urchin_Installation_Guide_(FreeBSD_and_Linux).html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Urchin_Installation_Guide_(FreeBSD_and_Linux).html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:07	17306/17306	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:05%20GMT	https://secure.urchin.com/helpwiki/en/Urchin_Installation_Guide_(Windows).html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Urchin_Installation_Guide_(Windows).html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:07	5465/5465	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:05%20GMT	https://secure.urchin.com/helpwiki/en/Urchin_Installation_Guide_Addendum_for_Windows_2008.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Urchin_Installation_Guide_Addendum_for_Windows_2008.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:07	6871/6871	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:06%20GMT	https://secure.urchin.com/helpwiki/en/UTM_Quick-Install_(Apache).html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/UTM_Quick-Install_(Apache).html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:08	6926/6926	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:06%20GMT	https://secure.urchin.com/helpwiki/en/UTM_Quick-Install_(IIS).html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/UTM_Quick-Install_(IIS).html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:09	11062/11062	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:07%20GMT	https://secure.urchin.com/helpwiki/en/Using_an_Existing_IIS_Webserver_(Windows_Platforms).html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Using_an_Existing_IIS_Webserver_(Windows_Platforms).html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:09	7844/7844	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:07%20GMT	https://secure.urchin.com/helpwiki/en/Using_an_Existing_Apache_Webserver_(UNIX-type_Platforms).html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Using_an_Existing_Apache_Webserver_(UNIX-type_Platforms).html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:10	4043/4043	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:08%20GMT	https://secure.urchin.com/helpwiki/en/Will_the_Urchin_cookies_interfere_with_our_website's_cookies%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Will_the_Urchin_cookies_interfere_with_our_website's_cookies%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:10	6279/6279	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:09%20GMT	https://secure.urchin.com/helpwiki/en/UTM_processing_is_not_reporting_any_visitors,_sessions_or_page_views.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/UTM_processing_is_not_reporting_any_visitors,_sessions_or_page_views.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:11	4841/4841	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:09%20GMT	https://secure.urchin.com/helpwiki/en/Why_does_Urchin_install_an_Apache_webserver%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Why_does_Urchin_install_an_Apache_webserver%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:11	5428/5428	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:10%20GMT	https://secure.urchin.com/helpwiki/en/How_do_I_remove_Apache_and_Urchin_Scheduler_services_from_Windows_2000%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_do_I_remove_Apache_and_Urchin_Scheduler_services_from_Windows_2000%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:12	7232/7232	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:10%20GMT	https://secure.urchin.com/helpwiki/en/How_do_I_remove_our_own_internal_visitors_from_our_web_site_report%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_do_I_remove_our_own_internal_visitors_from_our_web_site_report%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:12	4316/4316	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:11%20GMT	https://secure.urchin.com/helpwiki/en/How_do_I_locate_my_Serial_Code%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_do_I_locate_my_Serial_Code%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:13	4948/4948	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:11%20GMT	https://secure.urchin.com/helpwiki/en/How_do_I_install_Urchin_startup_scripts_on_RedHat%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_do_I_install_Urchin_startup_scripts_on_RedHat%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:14	8756/8756	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:12%20GMT	https://secure.urchin.com/helpwiki/en/Overview_of_Urchin_Integration_Capabilities.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Overview_of_Urchin_Integration_Capabilities.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:14	7213/7213	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:13%20GMT	https://secure.urchin.com/helpwiki/en/Urchin_6.501_Known_Issues.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Urchin_6.501_Known_Issues.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:15	8168/8168	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:13%20GMT	https://secure.urchin.com/helpwiki/en/Urchin_6.5_and_6.501_Changelists.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Urchin_6.5_and_6.501_Changelists.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:15	14992/14992	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:14%20GMT	https://secure.urchin.com/helpwiki/en/Urchin_6.6,_6.601,_and_6.602_Changelists.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Urchin_6.6,_6.601,_and_6.602_Changelists.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:16	16674/16674	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:14%20GMT	https://secure.urchin.com/helpwiki/en/Urchin_6.6,_6.601,_and_6.602_Known_Issues.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Urchin_6.6,_6.601,_and_6.602_Known_Issues.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:16	6947/6947	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:15%20GMT	https://secure.urchin.com/helpwiki/en/Setup_Recommendations.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Setup_Recommendations.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:17	6534/6534	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:15%20GMT	https://secure.urchin.com/helpwiki/en/Processing_Apache_Logs_with_Multiple_Virtual_Hosts.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Processing_Apache_Logs_with_Multiple_Virtual_Hosts.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:18	6364/6364	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:16%20GMT	https://secure.urchin.com/helpwiki/en/How_do_I_get_Urchin_to_read_a_webserver_log_from_standard_input_(stdin)%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_do_I_get_Urchin_to_read_a_webserver_log_from_standard_input_(stdin)%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:18	3948/3948	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:17%20GMT	https://secure.urchin.com/helpwiki/en/How_do_I_configure_BEA_WebLogic_to_create_extended_combined_or_common_log_format%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_do_I_configure_BEA_WebLogic_to_create_extended_combined_or_common_log_format%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:19	7760/7760	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:17%20GMT	https://secure.urchin.com/helpwiki/en/How_do_I_activate_SSL_on_the_Urchin_Webserver%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_do_I_activate_SSL_on_the_Urchin_Webserver%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:19	4715/4715	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:18%20GMT	https://secure.urchin.com/helpwiki/en/By_default,_visitor_sessions_timeout_after_30_minutes_of_inactivity._How_can_I_change_this_setting.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/By_default,_visitor_sessions_timeout_after_30_minutes_of_inactivity._How_can_I_change_this_setting.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:20	8939/8939	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:18%20GMT	https://secure.urchin.com/helpwiki/en/How_do_I_handle_error_'(7054-323-317)_Unable_to_restore_databases_since_backup_does_not_exist'%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_do_I_handle_error_'(7054-323-317)_Unable_to_restore_databases_since_backup_does_not_exist'%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:20	6693/6693	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:19%20GMT	https://secure.urchin.com/helpwiki/en/How_Do_I_Restrict_Urchin_Access_to_a_Single_IP_Address%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_Do_I_Restrict_Urchin_Access_to_a_Single_IP_Address%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:21	5215/5215	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:19%20GMT	https://secure.urchin.com/helpwiki/en/Changing_the_Port_Number.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Changing_the_Port_Number.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:22	4793/4793	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:20%20GMT	https://secure.urchin.com/helpwiki/en/How_Do_I_Change_the_UID_(user)_That_Urchin_Runs_As_on_UNIX-type_Platforms%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_Do_I_Change_the_UID_(user)_That_Urchin_Runs_As_on_UNIX-type_Platforms%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:22	5297/5297	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:20%20GMT	https://secure.urchin.com/helpwiki/en/Importing_Profiles_(Windows).html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Importing_Profiles_(Windows).html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:23	4278/4278	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:21%20GMT	https://secure.urchin.com/helpwiki/en/I'm_not_seeing_any_data_in_my_reports..html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/I'm_not_seeing_any_data_in_my_reports..html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:23	7928/7928	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:22%20GMT	https://secure.urchin.com/helpwiki/en/Setting_Up_Conversion_Goals.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Setting_Up_Conversion_Goals.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:24	5279/5279	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:22%20GMT	https://secure.urchin.com/helpwiki/en/The_URLs_for_each_step_in_my_Defined_Funnel_Path_are_identical._How_can_I_track_each_step_as_if_it_were_a_unique_URL%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/The_URLs_for_each_step_in_my_Defined_Funnel_Path_are_identical._How_can_I_track_each_step_as_if_it_were_a_unique_URL%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:24	5954/5954	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:23%20GMT	https://secure.urchin.com/helpwiki/en/Linking_Directly_to_Urchin_Reports.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Linking_Directly_to_Urchin_Reports.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:25	6748/6748	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:23%20GMT	https://secure.urchin.com/helpwiki/en/Import_Cost_Data_from_Google.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Import_Cost_Data_from_Google.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:25	4633/4633	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:24%20GMT	https://secure.urchin.com/helpwiki/en/How_can_I_display_the_full_URI_including_query_terms_in_one_report%253F.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_can_I_display_the_full_URI_including_query_terms_in_one_report%3F.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:26	4053/4053	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:24%20GMT	https://secure.urchin.com/helpwiki/en/I'm_using_Safari_on_Mac_OS_X_and_am_unable_to_view_any_reports.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/I'm_using_Safari_on_Mac_OS_X_and_am_unable_to_view_any_reports.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:27	4516/4516	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:25%20GMT	https://secure.urchin.com/helpwiki/en/Using_NFS_requires_locking.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Using_NFS_requires_locking.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:27	6317/6317	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:25%20GMT	https://secure.urchin.com/helpwiki/en/Administration_Overview.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Administration_Overview.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:28	8239/8239	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:26%20GMT	https://secure.urchin.com/helpwiki/en/How_the_Urchin_Traffic_Monitor_(UTM)_Works.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/How_the_Urchin_Traffic_Monitor_(UTM)_Works.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:28	7380/7380	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:27%20GMT	https://secure.urchin.com/helpwiki/en/Time_Formats.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Time_Formats.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
16:30:29	3774/3774	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2014:30:27%20GMT	https://secure.urchin.com/helpwiki/en/Custom_Lookup_Tables.html	/home/m/mnin/websites/urchin/secure.urchin.com/helpwiki/en/Custom_Lookup_Tables.html	(from https://secure.urchin.com/helpwiki/en/Help_Center.html)
